Date,USGG2YR Index,USGG10YR Index,USGG30YR Index,VIX Index,MOVE Index,AAIIBULL Index,AAIIBEAR Index,SPX Index - 14Day RSI,SPX Index - 30Day RSI,.TED G Index,.BAA10YB Index,BFCIUS Index,L98TRUU Index,SPX Index - Last Measure,VIX Open,VIX High,VIX Low,VIX Close,VIX Adj Close
2008-06-10,2.9206,4.1027,4.6985,23.18,149.6,43.48,38.04,40.71,46.58,77.8782,259.7312,-1.924,913.84,1358.44,24.370001000000002,24.42,22.309998999999998,23.18,23.18
2008-06-11,2.8055,4.0735,4.6945,24.12,144.6,43.48,38.04,35.18,43.64,85.2444,259.6534,-2.081,913.43,1335.49,23.440001000000002,24.299999,22.860001,24.120001000000002,24.120001000000002
2008-06-12,3.0373,4.2108,4.7571,23.33,148.9,31.25,53.57,36.94,44.34,78.9481,259.9193,-1.907,912.09,1339.87,23.610001,23.98,21.91,23.33,23.33
2008-06-13,3.0306,4.2565,4.7893,21.22,153.7,31.25,53.57,44.42,47.41,84.7775,259.3452,-1.883,911.83,1360.03,23.02,23.139999,21.040001,21.219998999999998,21.219998999999998
2008-06-16,3.0312,4.2666,4.7914,20.95,143.5,31.25,53.57,44.46,47.43,86.7096,257.3446,-1.8479999999999999,912.08,1360.14,21.219998999999998,22.84,20.73,20.950001,20.950001
2008-06-17,2.89,4.1973,4.7675,21.13,142.2,31.25,53.57,41.83,46.18,83.2005,263.2688,-1.9020000000000001,913.44,1350.93,20.959999,21.42,20.02,21.129998999999998,21.129998999999998
2008-06-18,2.8487,4.1363,4.713,22.24,140.4,31.25,53.57,38.35,44.46,88.7287,262.3655,-2.039,911.83,1337.81,21.67,22.860001,21.26,22.24,22.24
2008-06-19,2.9324,4.2073,4.7582,21.58,136.8,32.98,45.74,40.4,45.27,89.6372,261.268,-1.974,909.24,1342.83,22.24,22.610001,20.91,21.58,21.58
2008-06-20,2.8917,4.1641,4.7243,22.87,137.8,32.98,45.74,34.33,42.12,94.845,259.5908,-2.106,906.29,1317.93,21.58,23.700001,21.58,22.870001000000002,22.870001000000002
2008-06-23,2.934,4.1641,4.7008,22.64,136.7,32.98,45.74,34.36,42.13,92.0359,264.5851,-2.08,903.04,1318.0,22.889999,23.139999,22.52,22.639999,22.639999
2008-06-24,2.8337,4.0818,4.636,22.42,134.8,32.98,45.74,33.49,41.67,97.5946,268.8242,-2.19,897.28,1314.29,22.690001000000002,23.48,21.68,22.42,22.42
2008-06-25,2.8103,4.0994,4.643,21.14,129.8,32.98,45.74,37.04,43.01,101.5711,268.0585,-2.156,896.95,1321.97,22.42,22.42,20.34,21.139999,21.139999
2008-06-26,2.657,4.033,4.601,23.93,133.7,31.25,52.27,28.7,38.4,109.0113,268.6953,-2.474,891.99,1283.15,22.23,23.99,22.15,23.93,23.93
2008-06-27,2.6248,3.9652,4.521,23.44,132.5,31.25,52.27,27.87,37.89,113.2075,279.4839,-2.487,888.72,1278.38,23.75,24.559998999999998,23.299999,23.440001000000002,23.440001000000002
2008-06-30,2.6164,3.969,4.5239,23.95,126.0,31.25,52.27,28.63,38.18,105.2491,280.0952,-2.386,888.75,1280.0,24.25,24.26,23.27,23.950001,23.950001
2008-07-01,2.6483,4.0021,4.5485,23.65,128.5,31.25,52.27,30.99,39.08,92.3365,279.795,-2.2640000000000002,884.61,1284.91,25.139999,25.57,23.639999,23.65,23.65
2008-07-02,2.5753,3.9575,4.5024999999999995,25.92,133.1,31.25,52.27,26.49,36.47,97.8371,279.2542,-2.445,883.19,1261.52,23.4,25.959999,22.700001,25.92,25.92
2008-07-03,2.525,3.975,4.5348,24.78,125.1,23.93,52.14,27.17,36.73,94.8049,277.5039,-2.298,881.73,1262.9,25.92,26.08,24.440001000000002,24.780001000000002,24.780001000000002
2008-07-04,2.5326,3.975,4.5328,24.78,125.1,23.93,52.14,27.17,36.73,95.6499,277.5022,-2.307,881.73,1262.9,,,,,
2008-07-07,2.4266,3.8994999999999997,4.484,25.78,123.0,23.93,52.14,25.26,35.58,97.8911,283.0451,-2.42,880.71,1252.31,25.48,26.91,24.73,25.780001000000002,25.780001000000002
2008-07-08,2.4753,3.8822,4.4502,23.15,118.9,23.93,52.14,35.15,39.52,93.6099,281.7784,-2.23,878.31,1273.7,25.719998999999998,26.049999,23.02,23.15,23.15
2008-07-09,2.3855,3.8112,4.4176,25.23,116.1,23.93,52.14,29.46,36.4,99.9461,284.8764,-2.441,881.77,1244.69,23.16,25.389999,22.59,25.23,25.23
2008-07-10,2.401,3.7959,4.4138,25.59,118.7,22.17,55.17,32.97,37.92,112.8729,287.4071,-2.549,879.44,1253.39,25.219998999999998,26.620001000000002,25.07,25.59,25.59
2008-07-11,2.5952,3.9576000000000002,4.5398,27.49,129.2,22.17,55.17,30.37,36.48,121.3193,287.2393,-2.727,874.5,1239.49,25.559998999999998,29.440001000000002,25.559998999999998,27.49,27.49
2008-07-14,2.4474,3.8552999999999997,4.4464,28.48,126.0,22.17,55.17,28.43,35.36,133.5799,287.4745,-2.973,876.56,1228.3,27.49,29.299999,26.9,28.48,28.48
2008-07-15,2.365,3.8188,4.458,28.54,126.0,22.17,55.17,26.26,34.06,145.6724,291.1217,-3.173,872.24,1214.91,28.469998999999998,30.809998999999998,27.01,28.540001,28.540001
2008-07-16,2.4215999999999998,3.9344,4.5853,25.1,123.4,22.17,55.17,37.85,39.29,143.1979,290.5625,-2.922,871.85,1245.36,28.190001000000002,28.32,24.870001000000002,25.1,25.1
2008-07-17,2.4867,3.9907,4.6073,25.01,129.4,25.0,58.14,42.62,41.65,139.2448,295.9266,-2.86,875.18,1260.32,24.58,25.5,23.99,25.01,25.01
2008-07-18,2.6337,4.0828,4.6475,24.05,131.0,25.0,58.14,42.74,41.7,133.5741,293.7163,-2.695,878.15,1260.68,25.01,25.190001000000002,23.780001000000002,24.049999,24.049999
2008-07-21,2.592,4.0417,4.6213999999999995,23.05,131.1,25.0,58.14,42.56,41.63,137.5172,299.835,-2.733,881.9,1260.0,24.049999,24.58,23.040001,23.049999,23.049999
2008-07-22,2.7161,4.0987,4.6587,21.18,124.9,25.0,58.14,48.18,44.33,125.9347,298.1322,-2.454,879.95,1277.0,24.02,24.08,21.049999,21.18,21.18
2008-07-23,2.7325,4.1165,4.6739,21.31,123.7,25.0,58.14,49.79,45.14,125.2945,300.352,-2.402,882.92,1282.19,21.23,22.08,20.73,21.309998999999998,21.309998999999998
2008-07-24,2.6048,3.9968,4.6014,23.44,123.8,35.82,44.03,41.79,41.59,115.6042,298.3249,-2.51,882.27,1252.54,21.309998999999998,23.610001,21.309998999999998,23.440001000000002,23.440001000000002
2008-07-25,2.7096,4.0969,4.6852,22.91,123.4,35.82,44.03,43.51,42.41,107.2631,297.3055,-2.357,880.38,1257.76,23.450001,23.450001,22.309998999999998,22.91,22.91
2008-07-28,2.5726,4.0008,4.6015,24.23,122.7,35.82,44.03,38.07,39.81,110.6494,296.924,-2.531,878.29,1234.37,22.91,24.620001000000002,22.91,24.23,24.23
2008-07-29,2.6209,4.038,4.6235,22.03,121.3,35.82,44.03,46.88,44.18,108.8072,296.1995,-2.3449999999999998,876.63,1263.2,24.200001,24.219998999999998,21.959999,22.030001000000002,22.030001000000002
2008-07-30,2.6289,4.0439,4.6447,21.21,133.8,35.82,44.03,52.22,47.08,112.0707,296.6069,-2.344,876.97,1284.26,22.030001000000002,22.309998999999998,20.99,21.209999,21.209999
2008-07-31,2.5079000000000002,3.9462,4.5727,22.94,131.7,40.0,41.18,48.05,45.14,113.1849,301.3796,-2.49,876.91,1267.38,22.33,22.959999,21.450001,22.940001000000002,22.940001000000002
2008-08-01,2.4907,3.9307,4.5608,22.57,118.3,40.0,41.18,46.38,44.34,113.5205,298.9321,-2.46,872.64,1260.31,22.66,23.370001000000002,22.35,22.57,22.57
2008-08-04,2.5308,3.9619,4.5896,23.49,117.2,40.0,41.18,43.76,43.09,110.8374,297.8142,-2.4699999999999998,871.59,1249.02,23.530001000000002,23.860001,22.940001000000002,23.49,23.49
2008-08-05,2.5467,4.0167,4.6408000000000005,21.14,110.3,40.0,41.18,52.86,47.92,107.0748,295.3345,-2.269,872.14,1284.88,22.99,22.99,20.059998999999998,21.139999,21.139999
2008-08-06,2.5707,4.0501,4.6925,20.23,112.3,40.0,41.18,53.83,48.47,116.3468,295.9908,-2.316,873.44,1289.19,21.66,21.66,19.75,20.23,20.23
2008-08-07,2.4243,3.92,4.555,21.15,118.8,35.61,42.42,48.13,45.81,113.2877,296.9959,-2.4050000000000002,874.64,1266.07,20.23,21.459999,20.23,21.15,21.15
2008-08-08,2.4963,3.9276,4.5333,20.66,109.1,35.61,42.42,54.86,49.55,111.3915,299.237,-2.319,873.86,1296.32,21.15,21.690001000000002,20.110001,20.66,20.66
2008-08-11,2.5366999999999997,3.9904,4.6024,20.12,107.4,35.61,42.42,56.67,50.6,99.1321,297.9551,-2.127,875.41,1305.32,20.66,20.959999,19.66,20.120001000000002,20.120001000000002
2008-08-12,2.422,3.8954,4.5333,21.17,110.9,35.61,42.42,52.7,48.77,95.0479,299.4584,-2.197,878.17,1289.59,20.639999,21.51,20.379998999999998,21.17,21.17
2008-08-13,2.4706,3.9314,4.5594,21.55,112.3,35.61,42.42,51.77,48.33,97.1038,300.8574,-2.2359999999999998,878.14,1285.83,21.57,22.110001,20.799999,21.549999,21.549999
2008-08-14,2.4293,3.886,4.5169,20.34,111.8,42.86,38.96,53.45,49.22,95.3168,301.4039,-2.147,878.32,1292.93,22.299999,22.299999,20.07,20.34,20.34
2008-08-15,2.3787,3.8349,4.4634,19.58,112.1,42.86,38.96,54.7,49.87,97.5777,302.5096,-2.163,880.0,1298.2,20.24,20.65,19.57,19.58,19.58
2008-08-18,2.3289,3.8104,4.434,20.98,112.8,42.86,38.96,49.36,47.51,104.8693,301.9589,-2.329,880.74,1278.6,19.58,21.440001000000002,19.58,20.98,20.98
2008-08-19,2.2954,3.8292,4.4615,21.28,110.1,42.86,38.96,46.4,46.13,101.8743,304.084,-2.296,878.26,1266.69,21.76,22.139999,21.280001000000002,21.280001000000002,21.280001000000002
2008-08-20,2.2455,3.8009,4.4453,20.42,110.7,42.86,38.96,48.59,47.18,113.1957,302.9087,-2.454,877.82,1274.54,21.299999,21.67,20.389999,20.42,20.42
2008-08-21,2.3024,3.8291,4.4624,19.82,109.4,38.1,37.3,49.49,47.6,110.0113,306.0939,-2.342,876.34,1277.72,20.43,21.08,18.940001000000002,19.82,19.82
2008-08-22,2.3999,3.8704,4.4662,18.81,109.8,38.1,37.3,53.49,49.51,112.0165,306.9555,-2.293,876.25,1292.2,19.83,19.83,18.639999,18.809998999999998,18.809998999999998
2008-08-25,2.3247,3.7837,4.3936,20.97,109.6,38.1,37.3,46.54,46.44,114.0682,307.6264,-2.443,877.43,1266.84,18.780001000000002,21.219998999999998,18.780001000000002,20.969998999999998,20.969998999999998
2008-08-26,2.3241,3.7743,4.3871,20.49,108.2,38.1,37.3,47.89,47.07,110.8849,309.5702,-2.388,877.79,1271.51,20.98,21.27,20.48,20.49,20.49
2008-08-27,2.2737,3.763,4.3815,19.76,104.1,38.1,37.3,50.78,48.42,114.0224,309.7009,-2.357,878.13,1281.66,20.48,20.67,19.530001000000002,19.76,19.76
2008-08-28,2.3588,3.7779,4.3759,19.43,103.0,30.68,45.45,55.73,50.86,107.895,312.2071,-2.251,879.33,1300.68,19.360001,19.66,19.219998999999998,19.43,19.43
2008-08-29,2.3669000000000002,3.8116,4.4227,20.65,103.0,30.68,45.45,50.58,48.63,110.0353,308.8448,-2.342,879.98,1282.83,19.43,20.709999,19.43,20.65,20.65
2008-09-01,2.3669000000000002,3.8115,4.4227,20.65,103.0,30.68,45.45,50.58,48.63,109.9803,308.85,-2.339,879.98,1282.83,,,,,
2008-09-02,2.2539,3.7326,4.3554,21.99,102.4,30.68,45.45,49.15,47.99,113.3593,312.7356,-2.479,881.0,1277.58,20.65,22.299999,20.469998999999998,21.99,21.99
2008-09-03,2.2538,3.699,4.3185,21.43,105.9,30.68,45.45,48.41,47.67,113.3827,312.1046,-2.476,879.8,1274.98,21.99,22.299999,21.389999,21.43,21.43
2008-09-04,2.1729,3.6227,4.2592,24.03,115.2,37.04,43.21,39.17,43.26,114.5377,315.7315,-2.659,879.7,1236.83,22.02,24.15,21.91,24.030001000000002,24.030001000000002
2008-09-05,2.3017,3.6986,4.3019,23.06,111.8,37.04,43.21,40.92,44.03,104.2764,315.1351,-2.5,878.77,1242.31,24.540001,24.709999,22.969998999999998,23.059998999999998,23.059998999999998
2008-09-08,2.3016,3.6743,4.2664,22.64,116.3,37.04,43.21,48.34,47.45,111.6904,315.5668,-2.542,882.25,1267.79,22.219998999999998,24.059998999999998,22.120001000000002,22.639999,22.639999
2008-09-09,2.1633,3.5667999999999997,4.1703,25.47,123.8,37.04,43.21,39.3,42.85,115.8578,323.324,-2.858,882.01,1224.51,22.690001000000002,25.68,22.58,25.469998999999998,25.469998999999998
2008-09-10,2.1955,3.6295,4.2257,24.52,123.7,37.04,43.21,41.36,43.83,117.9718,324.0454,-2.824,880.15,1232.04,25.469998999999998,25.48,23.799999,24.52,24.52
2008-09-11,2.2197,3.6425,4.2212,24.39,126.1,29.27,54.88,45.82,46.0,121.0453,325.7547,-2.8369999999999997,879.44,1249.05,25.379998999999998,26.25,24.389999,24.389999,24.389999
2008-09-12,2.2026,3.7187,4.3147,25.66,125.4,29.27,54.88,46.5,46.33,135.3651,329.1299,-3.044,879.65,1251.7,24.799999,26.67,24.799999,25.66,25.66
2008-09-15,1.7059,3.3868,4.0227,31.7,160.3,29.27,54.88,35.71,40.56,201.3763,346.3241,-4.529,871.4,1192.7,25.66,31.870001000000002,25.66,31.700001,31.700001
2008-09-16,1.8023,3.4356999999999998,4.091,30.3,168.4,29.27,54.88,40.94,43.15,218.5605,335.4264,-4.75,861.82,1213.59,31.700001,33.700001,30.24,30.299999,30.299999
2008-09-17,1.6392,3.4137,4.0736,36.22,162.0,29.27,54.88,33.02,38.41,302.194,334.6262,-6.272,855.48,1156.39,31.959999,36.400002,30.25,36.220001,36.220001
2008-09-18,1.6949999999999998,3.5437,4.1889,33.1,163.5,27.21,54.42,43.36,43.99,313.2765,340.6328,-6.352,850.22,1206.52,36.099998,42.16,33.099998,33.099998,33.099998
2008-09-19,2.1679,3.8105,4.3823,32.07,162.3,27.21,54.42,51.21,48.66,232.6058,346.9466,-5.161,859.82,1255.08,33.07,33.080002,27.950001,32.07,32.07
2008-09-22,2.1263,3.8350999999999997,4.4208,33.85,158.1,27.21,54.42,44.63,44.84,236.4479,346.4877,-5.328,860.02,1207.09,32.400002,34.220001,30.809998999999998,33.849998,33.849998
2008-09-23,2.0681,3.7991,4.3805,35.72,159.5,27.21,54.42,42.32,43.45,250.0242,355.092,-5.654,853.32,1188.22,33.849998,36.080002,32.630001,35.720001,35.720001
2008-09-24,1.9604,3.8104,4.4123,35.19,163.8,27.21,54.42,42.03,43.28,301.9475,343.9615,-6.379,847.26,1185.87,35.700001,36.709998999999996,34.16,35.189999,35.189999
2008-09-25,2.1605,3.854,4.4094999999999995,32.82,176.3,34.04,45.74,46.0,45.5,301.7066,352.6005,-6.684,837.38,1209.18,35.189999,35.189999,32.450001,32.82,32.82
2008-09-26,2.0962,3.852,4.3702,34.74,183.6,34.04,45.74,46.64,45.86,291.8641,360.8027,-6.766,827.14,1213.01,32.82,36.400002,32.82,34.740002000000004,34.740002000000004
2008-09-29,1.6571,3.5776,4.1127,46.72,201.0,34.04,45.74,34.33,38.53,320.25,381.2356,-8.006,819.3,1106.39,36.919998,48.400002,36.919998,46.720001,46.720001
2008-09-30,1.9599,3.8234,4.311,39.39,208.5,34.04,45.74,43.38,43.76,314.8059,386.6627,-7.522,809.78,1166.36,43.77,43.799999,38.860001000000004,39.389998999999996,39.389998999999996
2008-10-01,1.8157,3.7382,4.2147,39.81,200.5,34.04,45.74,42.82,43.42,334.7407,399.179,-8.124,803.55,1161.07,39.389998999999996,42.380001,39.389998999999996,39.810001,39.810001
2008-10-02,1.6158000000000001,3.6276,4.1514,45.26,206.7,33.33,55.0,38.13,40.56,360.8412,403.2439,-9.077,784.5,1114.28,39.82,46.48,39.82,45.259997999999996,45.259997999999996
2008-10-03,1.5822,3.6031,4.0872,45.14,204.8,33.33,55.0,36.73,39.69,386.6836,405.6933,-9.483,779.72,1099.23,45.220001,45.52,41.509997999999996,45.139998999999996,45.139998999999996
2008-10-06,1.4299,3.4532,3.972,52.05,217.3,33.33,55.0,33.07,37.36,382.1842,440.6756,-9.853,763.46,1056.89,45.119999,58.240002000000004,45.119999,52.049999,52.049999
2008-10-07,1.4531,3.5028,4.0301,53.68,221.1,33.33,55.0,28.66,34.37,355.8123,441.7201,-9.67,758.47,996.23,52.049999,54.189999,47.029999,53.68,53.68
2008-10-08,1.5484,3.6401,4.0482,57.53,239.8,33.33,55.0,27.91,33.85,391.4493,476.9898,-10.554,744.24,984.94,53.68,59.060001,51.900002,57.529999,57.529999
2008-10-09,1.5316999999999998,3.785,4.102,63.92,250.1,31.47,60.84,23.52,30.65,423.2257,480.5019,-11.655,730.75,909.92,57.57,64.91999799999999,52.540001000000004,63.919998,63.919998
2008-10-10,1.6341999999999999,3.8705,4.1363,69.95,264.6,31.47,60.84,22.97,30.23,463.6171,483.9498,-12.564,696.4,899.22,65.849998,76.940002,65.629997,69.949997,69.949997
2008-10-13,1.5774,3.9779999999999998,4.1362,54.99,264.6,31.47,60.84,38.23,38.71,456.9922,473.201,-11.727,696.4,1003.35,69.949997,71.41999799999999,54.689999,54.990002000000004,54.990002000000004
2008-10-14,1.8122,4.0772,4.2761,55.13,230.4,31.47,60.84,37.81,38.46,436.1075,482.2775,-11.246,716.18,998.01,55.099998,59.810001,46.349998,55.130001,55.130001
2008-10-15,1.5521,3.9453,4.1913,69.25,220.5,31.47,60.84,31.6,34.59,433.697,546.4658,-12.006,698.05,907.84,55.689999,69.470001,55.689999,69.25,69.25
2008-10-16,1.6164,3.9569,4.2561,67.61,218.9,40.94,39.77,36.41,37.38,407.6219,549.3101,-11.683,685.6,946.43,69.209999,81.16999799999999,66.510002,67.610001,67.610001
2008-10-17,1.6148,3.9299,4.3229,70.33,207.3,40.94,39.77,36.0,37.13,362.6423,585.0146,-11.244,680.79,940.55,67.650002,74.480003,59.82,70.33000200000001,70.33000200000001
2008-10-20,1.6959,3.8416,4.2552,52.97,191.6,40.94,39.77,41.49,40.28,298.1299,596.8432,-9.349,686.41,985.4,70.400002,70.400002,52.700001,52.970001,52.970001
2008-10-21,1.6137000000000001,3.7388,4.2163,53.11,192.9,40.94,39.77,39.05,38.92,276.6302,590.1174,-9.084,689.75,955.05,52.950001,56.369999,50.91,53.110001000000004,53.110001000000004
2008-10-22,1.4987,3.594,4.0548,69.65,203.8,40.94,39.77,34.81,36.46,253.4982,600.6002,-9.558,687.55,896.78,63.119999,72.559998,60.049999,69.650002,69.650002
2008-10-23,1.6044,3.6745,4.0496,67.8,229.7,38.74,38.74,36.26,37.26,256.9513,587.5481,-9.387,682.49,908.11,68.029999,79.43,64.43,67.800003,67.800003
2008-10-24,1.5122,3.6856,4.0687,79.13,239.4,38.74,38.74,34.01,35.97,267.3031,609.4405,-10.26,672.42,876.77,67.800003,89.529999,67.800003,79.129997,79.129997
2008-10-27,1.5362,3.6874000000000002,4.0453,80.06,237.0,38.74,38.74,32.1,34.86,275.5894,617.2593,-10.315,669.16,848.92,79.129997,81.650002,65.900002,80.059998,80.059998
2008-10-28,1.5686,3.8336,4.1912,66.96,229.9,38.74,38.74,43.35,41.04,271.3301,611.6397,-9.654,671.05,940.51,73.300003,78.980003,65.660004,66.959999,66.959999
2008-10-29,1.5319,3.8546,4.237,69.96,217.2,38.74,38.74,42.49,40.59,284.1249,609.537,-9.843,678.34,930.09,66.959999,71.139999,62.720001,69.959999,69.959999
2008-10-30,1.5636999999999999,3.9645,4.3302,62.9,209.4,37.14,40.57,45.19,42.11,281.7014,598.5534,-9.371,684.53,954.09,69.83000200000001,69.83000200000001,62.669998,62.900002,62.900002
2008-10-31,1.548,3.953,4.3664,59.89,207.2,37.14,40.57,46.84,43.04,259.025,626.7,-9.022,680.97,968.75,62.93,65.849998,56.73,59.889998999999996,59.889998999999996
2008-11-03,1.436,3.9141,4.3219,53.68,204.6,37.14,40.57,46.58,42.92,242.2329,627.5878,-8.439,681.5,966.3,60.169998,60.77,53.630001,53.68,53.68
2008-11-04,1.3719000000000001,3.7247,4.192,47.73,203.0,37.14,40.57,51.14,45.42,222.9149,628.532,-7.7620000000000005,687.25,1005.75,53.68,53.68,44.25,47.73,47.73
2008-11-05,1.3397999999999999,3.7019,4.175,54.56,217.5,37.14,40.57,45.53,42.81,212.0602,615.812,-7.912,689.74,952.77,47.73,55.619999,46.869999,54.560001,54.560001
2008-11-06,1.2836,3.6886,4.1983,63.68,189.0,44.83,33.33,41.13,40.63,208.3105,616.1432,-8.122,686.79,904.88,56.709998999999996,64.779999,55.599998,63.68,63.68
2008-11-07,1.3228,3.7929,4.2733,56.1,178.1,44.83,33.33,44.29,42.29,200.5919,608.7073,-7.582,682.01,930.99,63.68,63.68,56.029999,56.099998,56.099998
2008-11-10,1.2418,3.7432,4.192,59.98,173.2,44.83,33.33,43.16,41.75,203.2126,592.6756,-7.72,682.28,919.21,56.09,62.09,54.630001,59.98,59.98
2008-11-11,1.2414,3.7432,4.192,61.44,173.2,44.83,33.33,41.23,40.81,174.8714,592.6815,-7.496,682.28,898.95,59.98,64.730003,58.580002,61.439999,61.439999
2008-11-12,1.161,3.6466,4.1687,66.46,173.2,44.83,33.33,37.1,38.75,199.0505,601.3433,-8.069,674.12,852.3,61.52,67.190002,61.52,66.459999,66.459999
2008-11-13,1.233,3.8525,4.3562,59.83,181.4,38.33,42.5,44.65,42.55,196.6168,590.7508,-7.678,668.38,911.29,66.449997,69.989998,58.66,59.830002,59.830002
2008-11-14,1.2076,3.7349,4.2279,66.31,189.5,38.33,42.5,41.22,40.86,210.4403,610.5124,-8.369,662.41,873.29,62.599998,66.309998,59.75,66.309998,66.309998
2008-11-17,1.1748,3.6484,4.1919,69.15,188.4,38.33,42.5,39.29,39.89,214.748,620.1562,-8.573,657.7,850.75,69.57,69.589996,65.099998,69.150002,69.150002
2008-11-18,1.1257,3.5293,4.1138,67.64,191.6,38.33,42.5,40.4,40.43,210.5941,632.0672,-8.63,647.75,859.12,70.089996,73.129997,67.18,67.639999,67.639999
2008-11-19,1.0604,3.3205,3.9053,74.26,192.0,38.33,42.5,35.94,38.19,211.1657,651.9532,-9.066,634.25,806.58,68.459999,75.0,67.339996,74.260002,74.260002
2008-11-20,0.9788,3.0131,3.4857,80.86,211.6,24.37,57.14,32.01,36.05,213.7921,677.6927,-9.731,618.56,752.44,74.260002,81.480003,72.760002,80.860001,80.860001
2008-11-21,1.0986,3.1974,3.6936999999999998,72.67,212.9,24.37,57.14,38.38,39.15,214.7361,676.2631,-9.227,609.1,800.03,80.739998,80.739998,71.629997,72.66999799999999,72.66999799999999
2008-11-24,1.2043,3.3236,3.7805,64.7,189.0,24.37,57.14,44.48,42.29,215.8611,681.6438,-8.695,607.69,851.81,71.190002,71.349998,61.810001,64.699997,64.699997
2008-11-25,1.1785,3.1078,3.6193999999999997,60.9,206.2,24.37,57.14,45.11,42.62,209.4835,686.2215,-8.636,610.93,857.39,64.760002,65.489998,60.25,60.900002,60.900002
2008-11-26,1.0914,2.9784,3.5225999999999997,54.92,213.9,24.37,57.14,48.53,44.4,214.069,697.1606,-8.503,614.5,887.68,60.900002,62.5,54.619999,54.919998,54.919998
2008-11-27,1.0914,2.9778000000000002,3.5225,54.92,213.9,31.25,44.89,48.53,44.4,216.1941,697.216,-8.593,614.5,887.68,,,,,
2008-11-28,0.9807,2.92,3.4369,55.28,214.0,31.25,44.89,49.48,44.91,217.6321,698.0023,-8.622,617.55,896.24,56.02,56.82,50.5,55.279999,55.279999
2008-12-01,0.9014,2.7309,3.2136,68.51,213.3,31.25,44.89,41.68,41.3,217.9441,702.9105,-9.393,616.58,816.21,60.470001,68.599998,60.360001000000004,68.510002,68.510002
2008-12-02,0.8851,2.6724,3.174,62.98,216.6,31.25,44.89,45.45,43.22,215.9299,712.7574,-9.111,617.92,848.81,66.68,67.010002,62.310001,62.98,62.98
2008-12-03,0.8846,2.6585,3.162,60.72,214.7,31.25,44.89,47.9,44.49,219.1111,719.1484,-9.077,614.56,870.74,62.98,65.370003,60.18,60.720001,60.720001
2008-12-04,0.8129,2.5513,3.0409,63.64,216.9,26.67,47.78,45.35,43.33,223.35,725.8676,-9.373,613.16,845.22,62.189999,65.08000200000001,60.209998999999996,63.639998999999996,63.639998999999996
2008-12-05,0.9224,2.7037,3.1254,59.93,216.4,26.67,47.78,48.89,45.12,217.063,719.631,-9.155,606.13,876.07,63.639998999999996,66.540001,59.259997999999996,59.93,59.93
2008-12-08,0.9379,2.7378,3.1504,58.49,213.4,26.67,47.78,52.49,47.0,222.438,720.2189,-8.969,609.68,909.7,58.860001000000004,59.869999,57.349998,58.490002000000004,58.490002000000004
2008-12-09,0.8418,2.6399,3.0412,58.91,214.7,26.67,47.78,50.11,45.98,217.875,723.0097,-9.07,612.65,888.67,59.48,59.57,56.369999,58.91,58.91
2008-12-10,0.8492,2.6824,3.0857,55.73,218.9,26.67,47.78,51.31,46.59,211.375,719.7626,-8.714,610.82,899.24,58.91,58.91,53.790001000000004,55.73,55.73
2008-12-11,0.7768,2.6019,3.0609,55.78,223.4,37.5,39.84,48.28,45.31,200.125,724.8087,-8.648,606.65,873.59,55.080002,56.439999,52.939999,55.779999,55.779999
2008-12-12,0.7588,2.5705,3.0436,54.28,222.7,37.5,39.84,49.06,45.68,191.625,725.9473,-8.396,598.84,879.73,55.779999,58.84,54.259997999999996,54.279999,54.279999
2008-12-15,0.7341,2.5127,2.955,56.76,214.5,37.5,39.84,47.66,45.11,187.625,733.727,-8.358,600.84,868.57,55.68,58.490002000000004,55.68,56.759997999999996,56.759997999999996
2008-12-16,0.6453,2.2558,2.7352,52.37,194.9,37.5,39.84,53.37,47.8,187.25,747.4191,-8.27,602.46,913.18,56.759997999999996,56.759997999999996,50.91,52.369999,52.369999
2008-12-17,0.7407,2.1915,2.6505,49.84,182.1,37.5,39.84,52.17,47.33,156.7361,734.8543,-7.379,607.09,904.42,52.0,52.189999,49.360001000000004,49.84,49.84
2008-12-18,0.6757,2.0788,2.521,47.34,194.6,39.73,35.62,49.54,46.3,151.3,728.1199,-7.282,614.27,885.28,49.84,49.84,44.5,47.34,47.34
2008-12-19,0.7378,2.1231,2.5502000000000002,44.93,195.8,39.73,35.62,49.91,46.46,148.25,719.6922,-7.06,618.49,887.88,46.009997999999996,46.009997999999996,41.290001000000004,44.93,44.93
2008-12-22,0.8181,2.17,2.6166,44.56,194.6,39.73,35.62,47.57,45.56,145.325,725.0005,-6.904,623.81,871.63,44.93,46.689999,42.75,44.560001,44.560001
2008-12-23,0.9145,2.1729,2.6375,45.02,193.8,39.73,35.62,46.34,45.09,146.118,723.7105,-6.997,629.89,863.16,43.189999,45.389998999999996,41.68,45.02,45.02
2008-12-24,0.9066,2.182,2.6318,44.21,193.8,39.73,35.62,47.2,45.44,148.4735,719.8021,-6.922,630.83,868.15,45.02,45.02,44.150002,44.209998999999996,44.209998999999996
2008-12-25,0.9066,2.1809,2.6315,44.21,193.8,28.95,43.86,47.2,45.44,146.243,719.9125,-6.868,630.83,868.15,,,,,
2008-12-26,0.8829,2.1318,2.6056,43.38,193.5,28.95,43.86,48.04,45.76,147.7639,718.818,-6.865,637.1,872.8,44.27,44.360001000000004,42.919998,43.380001,43.380001
